id_gen	symbol	log2FC_CRC_vs_Normal	adj-p-value_CRC_vs_Normal	vias_reactome	BP	MF	CC
ENSG00000187210	GCNT1	0.06979771929542622	0.2213906558383038	O-linked glycosylation, Metabolism of proteins, O-linked glycosylation of mucins, Post-translational protein modification	O-glycan processing, positive regulation of leukocyte tethering or rolling, tissue morphogenesis, response to insulin, cell adhesion molecule production, kidney morphogenesis, leukocyte tethering or rolling, glycoprotein biosynthetic process, O-glycan processing, core 2	protein binding, beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity	trans-Golgi network, extracellular space, Golgi membrane, membrane, Golgi cisterna
ENSG00000145476	CYP4V2	0.10952899130187355	0.2213906558383038	Endogenous sterols, Phase I - Functionalization of compounds, The canonical retinoid cycle in rods (twilight vision), Visual phototransduction, Sensory Perception, Metabolism, Cytochrome P450 - arranged by substrate type, Biological oxidations	visual perception, response to stimulus, fatty acid omega-oxidation, sterol metabolic process, retinoid metabolic process	heme binding, long-chain fatty acid omega-hydroxylase activity, monooxygenase activity, iron ion binding	endoplasmic reticulum membrane
ENSG00000161920	MED11	-0.12355615033888023	0.22244972929602744	PPARA activates gene expression, Metabolism of lipids, Developmental Biology, Metabolism, Regulation of lipid metabolism by PPARalpha, Transcriptional regulation of white adipocyte differentiation	protein ubiquitination, positive regulation of transcription elongation by RNA polymerase II, positive regulation of transcription initiation by RNA polymerase II, RNA polymerase II preinitiation complex assembly	transcription coregulator activity, protein binding, ubiquitin protein ligase activity	ubiquitin ligase complex, nucleus, core mediator complex, mediator complex
ENSG00000120519	SLC10A7	-0.11342476559002157	0.22250862017083956		heparin biosynthetic process, Golgi vesicle transport, sodium ion transport, bone development, intracellular calcium ion homeostasis, bile acid and bile salt transport, transmembrane transport, glycoprotein transport	bile acid transmembrane transporter activity, symporter activity	Golgi medial cisterna, endoplasmic reticulum membrane, trans-Golgi network, Golgi apparatus, cis-Golgi network, Golgi membrane, endoplasmic reticulum, plasma membrane
ENSG00000253295	LOC101928093	-0.08838661168253559	0.2230770214276658				
ENSG00000254528	FXYD6-AS1	-0.09574093125239092	0.22361418918097864				
ENSG00000178372	CALML5	0.07998360492494783	0.22393195944998212	Neutrophil degranulation, Immune System, Innate Immune System	epidermis development, signal transduction	enzyme regulator activity, calcium ion binding	extracellular region, ficolin-1-rich granule lumen
ENSG00000135114	OASL	-0.1330686545929325	0.22428421978909616	Immune System, Cytokine Signaling in Immune system, Antiviral mechanism by IFN-stimulated genes, Interferon alpha/beta signaling, Interferon gamma signaling, Interferon Signaling, OAS antiviral response	innate immune response, positive regulation of RIG-I signaling pathway, negative regulation of viral genome replication, interleukin-27-mediated signaling pathway, regulation of ribonuclease activity, defense response to virus, response to virus	protein binding, RNA binding, DNA binding, double-stranded RNA binding, nuclear thyroid hormone receptor binding, 2'-5'-oligoadenylate synthetase activity	nucleolus, cytosol, nucleoplasm, cytoplasm, membrane
ENSG00000271918		-0.11665771037297246	0.22428421978909616				
ENSG00000170088	TMEM192	-0.12684641134719232	0.22485016066485258				lysosome, late endosome, Golgi apparatus, perinuclear region of cytoplasm, endosome, nucleoplasm, endoplasmic reticulum, lysosomal membrane, plasma membrane, nucleus
ENSG00000120563	LYZL1	-0.11241513202182807	0.22519333991607904				
ENSG00000089053	ANAPC5	-0.143765296136384	0.2252081910671656	Regulation of APC/C activators between G1/S and early anaphase, Cellular Senescence, Immune System, Cellular responses to stress, Assembly of the pre-replicative complex, APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1, Aberrant regulation of mitotic cell cycle due to RB1 defects, Phosphorylation of the APC/C, APC/C:Cdc20 mediated degradation of Securin, APC/C:Cdc20 mediated degradation of mitotic proteins, Cdc20:Phospho-APC/C mediated degradation of Cyclin A, Cell Cycle, Mitotic, Aberrant regulation of mitotic exit in cancer due to RB1 defects, Disease, APC-Cdc20 mediated degradation of Nek2A, Gene expression (Transcription), Cellular responses to stimuli, APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint, Mitotic Spindle Checkpoint, Inactivation of APC/C via direct inhibition of the APC/C complex, CDK-mediated phosphorylation and removal of Cdc6, S Phase, Separation of Sister Chromatids, Cell Cycle Checkpoints, Mitotic Metaphase and Anaphase, Generic Transcription Pathway, Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase, Cell Cycle, Adaptive Immune System, APC/C:Cdc20 mediated degradation of Cyclin B, Antigen processing: Ubiquitination & Proteasome degradation, Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins, Senescence-Associated Secretory Phenotype (SASP), Diseases of mitotic cell cycle, RNA Polymerase II Transcription, Synthesis of DNA, Mitotic Anaphase, M Phase, DNA Replication Pre-Initiation, Switching of origins to a post-replicative state, APC/C-mediated degradation of cell cycle proteins, DNA Replication, Transcriptional Regulation by VENTX, Autodegradation of Cdh1 by Cdh1:APC/C, Class I MHC mediated antigen processing & presentation, Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components, Regulation of mitotic cell cycle	positive regulation of mitotic metaphase/anaphase transition, regulation of mitotic cell cycle, cell division, anaphase-promoting complex-dependent catabolic process, regulation of meiotic cell cycle, protein K11-linked ubiquitination, cell cycle		anaphase-promoting complex, cytosol, nucleoplasm, spindle, nucleus
ENSG00000136824	SMC2	-0.08074274578295237	0.2261950249672261	Mitotic Prophase, M Phase, Cell Cycle, Mitotic Prometaphase, Condensation of Prometaphase Chromosomes, Cell Cycle, Mitotic, Condensation of Prophase Chromosomes	positive regulation of chromosome segregation, cell division, mitotic chromosome condensation, meiotic chromosome condensation, positive regulation of chromosome separation, kinetochore organization, positive regulation of chromosome condensation, meiotic chromosome segregation	ATP hydrolysis activity, protein binding, ATP binding, chromatin binding, single-stranded DNA binding	extracellular exosome, condensed chromosome, condensin complex, nucleolus, cytosol, condensed nuclear chromosome, nucleus, nuclear chromosome, nucleoplasm, cytoplasm, chromatin
ENSG00000092096	SLC22A17	-0.07965211729064503	0.22620223981140994	Iron uptake and transport, Transport of small molecules	intracellular iron ion homeostasis, iron ion transmembrane transport, siderophore transport	protein binding, transmembrane signaling receptor activity, transmembrane transporter activity	organelle membrane, plasma membrane, vacuolar membrane
ENSG00000062038	CDH3	-0.06561437408440751	0.22623486836811124	Cell-cell junction organization, Cell junction organization, Adherens junctions interactions, Cell-Cell communication	negative regulation of transforming growth factor beta2 production, cell morphogenesis, positive regulation of insulin-like growth factor receptor signaling pathway, retina homeostasis, positive regulation of tyrosinase activity, hair cycle process, negative regulation of timing of catagen, positive regulation of keratinocyte proliferation, homophilic cell adhesion via plasma membrane adhesion molecules, positive regulation of canonical Wnt signaling pathway, positive regulation of melanin biosynthetic process, multicellular organism development, cell-cell adhesion mediated by cadherin, visual perception, cell-cell junction assembly, positive regulation of gene expression, response to xenobiotic stimulus, keratinization, positive regulation of melanosome transport, calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules, regulation of hair cycle by canonical Wnt signaling pathway, adherens junction organization, cell adhesion	cadherin binding, molecular_function, calcium ion binding	catenin complex, adherens junction, cytoplasm, plasma membrane, cell junction
ENSG00000137133	HINT2	-0.096647599043866	0.22716322179676163	RHOD GTPase cycle, Signaling by Rho GTPases, Miro GTPases and RHOBTB3, Signal Transduction, Signaling by Rho GTPases, RHO GTPase cycle	apoptotic process, negative regulation of peptidyl-lysine acetylation, steroid biosynthetic process, lipid catabolic process	nucleotide binding, hydrolase activity, adenosine 5'-monophosphoramidase activity	mitochondrion, cytoplasm, mitochondrial outer membrane
ENSG00000285645		-0.096647599043866	0.22716322179676163				
ENSG00000114857	NKTR	0.12454260087650804	0.22785431716722354		protein peptidyl-prolyl isomerization, protein folding	peptidyl-prolyl cis-trans isomerase activity, cyclosporin A binding	plasma membrane, nucleus, cytoplasm
ENSG00000065883	CDK13	-0.10233141404885604	0.22785431716722354	Transcriptional Regulation by TP53, Immune System, Generic Transcription Pathway, Gene expression (Transcription), Neutrophil degranulation, RNA Polymerase II Transcription, TP53 Regulates Transcription of DNA Repair Genes, Innate Immune System	alternative mRNA splicing, via spliceosome, regulation of signal transduction, positive regulation of transcription by RNA polymerase II, positive regulation of transcription elongation by RNA polymerase II, regulation of cell cycle, negative regulation of stem cell differentiation, protein phosphorylation, hemopoiesis	protein kinase activity, protein binding, RNA binding, cyclin binding, protein serine kinase activity, RNA polymerase II CTD heptapeptide repeat kinase activity, ATP binding, protein kinase binding	cyclin K-CDK13 complex, Golgi apparatus, cytosol, extracellular region, extracellular space, nuclear speck, nucleoplasm, nuclear cyclin-dependent protein kinase holoenzyme complex, cyclin/CDK positive transcription elongation factor complex, ficolin-1-rich granule lumen, nucleus
ENSG00000164828	SUN1	-0.1302177428869027	0.22796580283732523	Reproduction, Meiotic synapsis, Cell Cycle, Meiosis	spermatogenesis, nucleokinesis involved in cell motility in cerebral cortex radial glia guided migration, meiotic attachment of telomere to nuclear envelope, centrosome localization, nuclear matrix anchoring at nuclear membrane, ossification, response to mechanical stimulus, homologous chromosome pairing at meiosis	cytoskeleton-nuclear membrane anchor activity, protein binding, lamin binding, protein-membrane adaptor activity	meiotic nuclear membrane microtubule tethering complex, nuclear inner membrane, nuclear membrane, chromosome, telomeric region, cytoplasm, intracellular membrane-bounded organelle, nuclear envelope
